year,hbr,age_group,sex,diagnosis,number_of_deaths,crude_rate,easr,hb_name
2010,S08000017,75plus years,Male,Cerebrovascular Disease,66,1085.705,1352.683,Dumfries and Galloway
2010,S08000017,75plus years,Male,Stroke,31,509.9523,605.8675,Dumfries and Galloway
2010,S08000017,75plus years,Male,Subarachnoid Haemorrhage,1,16.45007,36.19254,Dumfries and Galloway
2010,S08000017,75plus years,Female,Cerebrovascular Disease,94,1075.638,1071.863,Dumfries and Galloway
2010,S08000017,75plus years,Female,Stroke,49,560.7049,559.5751,Dumfries and Galloway
2010,S08000017,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Dumfries and Galloway
2010,S08000018,All,All,Cerebrovascular Disease,332,91.55842,105.2319,NA
2010,S08000018,All,All,Stroke,200,55.15568,62.13778,NA
2010,S08000018,All,All,Subarachnoid Haemorrhage,14,3.860897,3.875453,NA
2010,S08000018,All,Male,Cerebrovascular Disease,133,75.91411,108.9352,NA
2010,S08000018,All,Male,Stroke,72,41.09636,58.98596,NA
2010,S08000018,All,Male,Subarachnoid Haemorrhage,4,2.283131,2.443479,NA
2010,S08000018,All,Female,Cerebrovascular Disease,199,106.1832,101.5286,NA
2010,S08000018,All,Female,Stroke,128,68.29872,65.28959,NA
2010,S08000018,All,Female,Subarachnoid Haemorrhage,10,5.335838,5.307426,NA
2010,S08000018,0-44 years,All,Cerebrovascular Disease,2,1.00839,1.113666,NA
2010,S08000018,0-44 years,All,Stroke,1,0.504195,0.56975,NA
2010,S08000018,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,NA
2010,S08000018,0-44 years,Male,Cerebrovascular Disease,2,2.036204,2.227332,NA
2010,S08000018,0-44 years,Male,Stroke,1,1.018102,1.139501,NA
2010,S08000018,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,NA
2010,S08000018,0-44 years,Female,Cerebrovascular Disease,0,0,0,NA
2010,S08000018,0-44 years,Female,Stroke,0,0,0,NA
2010,S08000018,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,NA
2010,S08000018,45-64 years,All,Cerebrovascular Disease,21,20.79929,20.4217,NA
2010,S08000018,45-64 years,All,Stroke,10,9.904422,9.853124,NA
2010,S08000018,45-64 years,All,Subarachnoid Haemorrhage,6,5.942653,5.795399,NA
2010,S08000018,45-64 years,Male,Cerebrovascular Disease,12,24.32942,24.0688,NA
2010,S08000018,45-64 years,Male,Stroke,7,14.19216,14.33502,NA
2010,S08000018,45-64 years,Male,Subarachnoid Haemorrhage,2,4.054903,3.768247,NA
2010,S08000018,45-64 years,Female,Cerebrovascular Disease,9,17.42768,16.77459,NA
2010,S08000018,45-64 years,Female,Stroke,3,5.809225,5.371226,NA
2010,S08000018,45-64 years,Female,Subarachnoid Haemorrhage,4,7.745633,7.82255,NA
2010,S08000018,65-74 years,All,Cerebrovascular Disease,36,103.5971,105.506,NA
2010,S08000018,65-74 years,All,Stroke,19,54.67626,55.30481,NA
2010,S08000018,65-74 years,All,Subarachnoid Haemorrhage,2,5.755396,5.603559,NA
2010,S08000018,65-74 years,Male,Cerebrovascular Disease,19,116.2008,116.6907,NA
2010,S08000018,65-74 years,Male,Stroke,10,61.15834,60.80376,NA
2010,S08000018,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,NA
2010,S08000018,65-74 years,Female,Cerebrovascular Disease,17,92.39633,94.32124,NA
2010,S08000018,65-74 years,Female,Stroke,9,48.9157,49.80586,NA
2010,S08000018,65-74 years,Female,Subarachnoid Haemorrhage,2,10.87016,11.20712,NA
2010,S08000018,under75 years,All,Cerebrovascular Disease,59,17.66197,18.7816,NA
2010,S08000018,under75 years,All,Stroke,30,8.980665,9.588734,NA
2010,S08000018,under75 years,All,Subarachnoid Haemorrhage,8,2.394844,2.334236,NA
2010,S08000018,under75 years,Male,Cerebrovascular Disease,33,20.13472,21.79507,NA
2010,S08000018,under75 years,Male,Stroke,18,10.98257,11.86649,NA
2010,S08000018,under75 years,Male,Subarachnoid Haemorrhage,2,1.220286,1.097347,NA
2010,S08000018,under75 years,Female,Cerebrovascular Disease,26,15.28019,15.76813,NA
2010,S08000018,under75 years,Female,Stroke,12,7.052393,7.310978,NA
2010,S08000018,under75 years,Female,Subarachnoid Haemorrhage,6,3.526197,3.571125,NA
2010,S08000018,75plus years,All,Cerebrovascular Disease,273,955.9158,979.3408,NA
2010,S08000018,75plus years,All,Stroke,170,595.2589,593.467,NA
2010,S08000018,75plus years,All,Subarachnoid Haemorrhage,6,21.00914,19.45887,NA
2010,S08000018,75plus years,Male,Cerebrovascular Disease,100,884.7992,990.019,NA
2010,S08000018,75plus years,Male,Stroke,54,477.7915,535.4162,NA
2010,S08000018,75plus years,Male,Subarachnoid Haemorrhage,2,17.69598,16.05437,NA
2010,S08000018,75plus years,Female,Cerebrovascular Disease,173,1002.492,968.6626,NA
2010,S08000018,75plus years,Female,Stroke,116,672.191,651.5178,NA
2010,S08000018,75plus years,Female,Subarachnoid Haemorrhage,4,23.179,22.86336,NA
2010,S08000019,All,All,Cerebrovascular Disease,279,94.25357,122.6767,Forth Valley
2010,S08000019,All,All,Stroke,153,51.68744,64.07431,Forth Valley
2010,S08000019,All,All,Subarachnoid Haemorrhage,6,2.026959,1.971665,Forth Valley
2010,S08000019,All,Male,Cerebrovascular Disease,101,70.33916,119.0339,Forth Valley
2010,S08000019,All,Male,Stroke,46,32.03566,52.86509,Forth Valley
2010,S08000019,All,Male,Subarachnoid Haemorrhage,3,2.089282,1.959747,Forth Valley
2010,S08000019,All,Female,Cerebrovascular Disease,178,116.7826,126.3196,Forth Valley
2010,S08000019,All,Female,Stroke,107,70.20076,75.28352,Forth Valley
2010,S08000019,All,Female,Subarachnoid Haemorrhage,3,1.968246,1.983584,Forth Valley
2010,S08000019,0-44 years,All,Cerebrovascular Disease,2,1.203036,1.223186,Forth Valley
2010,S08000019,0-44 years,All,Stroke,0,0,0,Forth Valley
2010,S08000019,0-44 years,All,Subarachnoid Haemorrhage,2,1.203036,1.223186,Forth Valley
2010,S08000019,0-44 years,Male,Cerebrovascular Disease,2,2.421132,2.446373,Forth Valley
2010,S08000019,0-44 years,Male,Stroke,0,0,0,Forth Valley
2010,S08000019,0-44 years,Male,Subarachnoid Haemorrhage,2,2.421132,2.446373,Forth Valley
2010,S08000019,0-44 years,Female,Cerebrovascular Disease,0,0,0,Forth Valley
2010,S08000019,0-44 years,Female,Stroke,0,0,0,Forth Valley
2010,S08000019,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2010,S08000019,45-64 years,All,Cerebrovascular Disease,18,22.16421,22.45296,Forth Valley
2010,S08000019,45-64 years,All,Stroke,12,14.77614,15.06181,Forth Valley
2010,S08000019,45-64 years,All,Subarachnoid Haemorrhage,2,2.46269,2.379092,Forth Valley
2010,S08000019,45-64 years,Male,Cerebrovascular Disease,7,17.54122,17.48218,Forth Valley
2010,S08000019,45-64 years,Male,Stroke,3,7.517667,7.598571,Forth Valley
2010,S08000019,45-64 years,Male,Subarachnoid Haemorrhage,1,2.505889,2.41021,Forth Valley
2010,S08000019,45-64 years,Female,Cerebrovascular Disease,11,26.63051,27.42373,Forth Valley
2010,S08000019,45-64 years,Female,Stroke,9,21.7886,22.52505,Forth Valley
2010,S08000019,45-64 years,Female,Subarachnoid Haemorrhage,1,2.420956,2.347974,Forth Valley
2010,S08000019,65-74 years,All,Cerebrovascular Disease,37,135.5063,138.4975,Forth Valley
2010,S08000019,65-74 years,All,Stroke,21,76.90899,76.7089,Forth Valley
2010,S08000019,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2010,S08000019,65-74 years,Male,Cerebrovascular Disease,18,141.8999,145.5059,Forth Valley
2010,S08000019,65-74 years,Male,Stroke,7,55.18329,56.54432,Forth Valley
2010,S08000019,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2010,S08000019,65-74 years,Female,Cerebrovascular Disease,19,129.959,131.489,Forth Valley
2010,S08000019,65-74 years,Female,Stroke,14,95.75923,96.87349,Forth Valley
2010,S08000019,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2010,S08000019,under75 years,All,Cerebrovascular Disease,57,20.74515,23.24482,Forth Valley
2010,S08000019,under75 years,All,Stroke,33,12.01035,13.23716,Forth Valley
2010,S08000019,under75 years,All,Subarachnoid Haemorrhage,4,1.4558,1.418659,Forth Valley
2010,S08000019,under75 years,Male,Cerebrovascular Disease,27,19.97086,23.3318,Forth Valley
2010,S08000019,under75 years,Male,Stroke,10,7.396614,8.737115,Forth Valley
2010,S08000019,under75 years,Male,Subarachnoid Haemorrhage,3,2.218984,2.153568,Forth Valley
2010,S08000019,under75 years,Female,Cerebrovascular Disease,30,21.49521,23.15784,Forth Valley
2010,S08000019,under75 years,Female,Stroke,23,16.47966,17.7372,Forth Valley
2010,S08000019,under75 years,Female,Subarachnoid Haemorrhage,1,0.716507,0.683751,Forth Valley
2010,S08000019,75plus years,All,Cerebrovascular Disease,222,1044.853,1128.044,Forth Valley
2010,S08000019,75plus years,All,Stroke,120,564.7856,578.0944,Forth Valley
2010,S08000019,75plus years,All,Subarachnoid Haemorrhage,2,9.413094,7.563171,Forth Valley
2010,S08000019,75plus years,Male,Cerebrovascular Disease,74,881.6871,1086.688,Forth Valley
2010,S08000019,75plus years,Male,Stroke,36,428.9289,499.048,Forth Valley
2010,S08000019,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2010,S08000019,75plus years,Female,Cerebrovascular Disease,148,1151.393,1169.4,Forth Valley
2010,S08000019,75plus years,Female,Stroke,84,653.4931,657.1408,Forth Valley
2010,S08000019,75plus years,Female,Subarachnoid Haemorrhage,2,15.55936,15.12634,Forth Valley
2010,S08000020,All,All,Cerebrovascular Disease,479,84.80127,107.9888,Grampian
2010,S08000020,All,All,Stroke,233,41.24989,53.73349,Grampian
2010,S08000020,All,All,Subarachnoid Haemorrhage,18,3.186687,3.429711,Grampian
2010,S08000020,All,Male,Cerebrovascular Disease,189,67.61857,112.5944,Grampian
2010,S08000020,All,Male,Stroke,102,36.49256,60.37336,Grampian
2010,S08000020,All,Male,Subarachnoid Haemorrhage,7,2.504392,2.824356,Grampian
2010,S08000020,All,Female,Cerebrovascular Disease,290,101.6328,103.3832,Grampian
2010,S08000020,All,Female,Stroke,131,45.90998,47.09363,Grampian
2010,S08000020,All,Female,Subarachnoid Haemorrhage,11,3.855037,4.035067,Grampian
2010,S08000020,0-44 years,All,Cerebrovascular Disease,6,1.864599,1.868206,Grampian
2010,S08000020,0-44 years,All,Stroke,4,1.243066,1.253215,Grampian
2010,S08000020,0-44 years,All,Subarachnoid Haemorrhage,1,0.310767,0.305169,Grampian
2010,S08000020,0-44 years,Male,Cerebrovascular Disease,4,2.447037,2.438127,Grampian
2010,S08000020,0-44 years,Male,Stroke,3,1.835278,1.818482,Grampian
2010,S08000020,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Grampian
2010,S08000020,0-44 years,Female,Cerebrovascular Disease,2,1.263248,1.298286,Grampian
2010,S08000020,0-44 years,Female,Stroke,1,0.631624,0.687949,Grampian
2010,S08000020,0-44 years,Female,Subarachnoid Haemorrhage,1,0.631624,0.610338,Grampian
2010,S08000020,45-64 years,All,Cerebrovascular Disease,28,18.18017,18.21057,Grampian
2010,S08000020,45-64 years,All,Stroke,15,9.739374,9.786629,Grampian
2010,S08000020,45-64 years,All,Subarachnoid Haemorrhage,8,5.194333,5.19907,Grampian
2010,S08000020,45-64 years,Male,Cerebrovascular Disease,16,20.76547,20.55387,Grampian
2010,S08000020,45-64 years,Male,Stroke,10,12.97842,12.89592,Grampian
2010,S08000020,45-64 years,Male,Subarachnoid Haemorrhage,4,5.191367,5.131411,Grampian
2010,S08000020,45-64 years,Female,Cerebrovascular Disease,12,15.59191,15.86726,Grampian
2010,S08000020,45-64 years,Female,Stroke,5,6.496628,6.677334,Grampian
2010,S08000020,45-64 years,Female,Subarachnoid Haemorrhage,4,5.197303,5.266729,Grampian
2010,S08000020,65-74 years,All,Cerebrovascular Disease,36,75.4543,76.9242,Grampian
2010,S08000020,65-74 years,All,Stroke,21,44.01501,44.93371,Grampian
2010,S08000020,65-74 years,All,Subarachnoid Haemorrhage,4,8.383811,8.16544,Grampian
2010,S08000020,65-74 years,Male,Cerebrovascular Disease,18,79.26722,80.99231,Grampian
2010,S08000020,65-74 years,Male,Stroke,10,44.03734,45.27564,Grampian
2010,S08000020,65-74 years,Male,Subarachnoid Haemorrhage,1,4.403734,4.239656,Grampian
2010,S08000020,65-74 years,Female,Cerebrovascular Disease,18,71.99136,72.85609,Grampian
2010,S08000020,65-74 years,Female,Stroke,11,43.99472,44.59178,Grampian
2010,S08000020,65-74 years,Female,Subarachnoid Haemorrhage,3,11.99856,12.09122,Grampian
2010,S08000020,under75 years,All,Cerebrovascular Disease,70,13.37128,15.28755,Grampian
2010,S08000020,under75 years,All,Stroke,40,7.640733,8.778277,Grampian
2010,S08000020,under75 years,All,Subarachnoid Haemorrhage,13,2.483238,2.63727,Grampian
2010,S08000020,under75 years,Male,Cerebrovascular Disease,38,14.43648,16.77753,Grampian
2010,S08000020,under75 years,Male,Stroke,23,8.737871,10.05862,Grampian
2010,S08000020,under75 years,Male,Subarachnoid Haemorrhage,5,1.899537,1.983503,Grampian
2010,S08000020,under75 years,Female,Cerebrovascular Disease,32,12.29407,13.79757,Grampian
2010,S08000020,under75 years,Female,Stroke,17,6.531227,7.497936,Grampian
2010,S08000020,under75 years,Female,Subarachnoid Haemorrhage,8,3.073519,3.291037,Grampian
2010,S08000020,75plus years,All,Cerebrovascular Disease,409,989.3566,1045.301,Grampian
2010,S08000020,75plus years,All,Stroke,193,466.8602,508.2807,Grampian
2010,S08000020,75plus years,All,Subarachnoid Haemorrhage,5,12.09482,11.44217,Grampian
2010,S08000020,75plus years,Male,Cerebrovascular Disease,151,927.1198,1081.409,Grampian
2010,S08000020,75plus years,Male,Stroke,79,485.0494,569.1113,Grampian
2010,S08000020,75plus years,Male,Subarachnoid Haemorrhage,2,12.27973,11.32631,Grampian
2010,S08000020,75plus years,Female,Cerebrovascular Disease,258,1029.817,1009.193,Grampian
2010,S08000020,75plus years,Female,Stroke,114,455.0353,447.45,Grampian
2010,S08000020,75plus years,Female,Subarachnoid Haemorrhage,3,11.97461,11.55803,Grampian
2010,S08000022,All,All,Cerebrovascular Disease,331,103.648,107.9592,Highland
2010,S08000022,All,All,Stroke,196,61.37467,62.27378,Highland
2010,S08000022,All,All,Subarachnoid Haemorrhage,18,5.636449,5.237305,Highland
2010,S08000022,All,Male,Cerebrovascular Disease,130,83.24475,106.6069,Highland
2010,S08000022,All,Male,Stroke,75,48.02582,59.08396,Highland
2010,S08000022,All,Male,Subarachnoid Haemorrhage,5,3.201721,3.022646,Highland
2010,S08000022,All,Female,Cerebrovascular Disease,201,123.1738,109.3115,Highland
2010,S08000022,All,Female,Stroke,121,74.14943,65.4636,Highland
2010,S08000022,All,Female,Subarachnoid Haemorrhage,13,7.966467,7.451964,Highland
2010,S08000022,0-44 years,All,Cerebrovascular Disease,3,1.850002,1.858829,Highland
2010,S08000022,0-44 years,All,Stroke,2,1.233335,1.288778,Highland
2010,S08000022,0-44 years,All,Subarachnoid Haemorrhage,1,0.616667,0.570051,Highland
2010,S08000022,0-44 years,Male,Cerebrovascular Disease,3,3.664525,3.717659,Highland
2010,S08000022,0-44 years,Male,Stroke,2,2.443017,2.577557,Highland
2010,S08000022,0-44 years,Male,Subarachnoid Haemorrhage,1,1.221508,1.140102,Highland
2010,S08000022,0-44 years,Female,Cerebrovascular Disease,0,0,0,Highland
2010,S08000022,0-44 years,Female,Stroke,0,0,0,Highland
2010,S08000022,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Highland
2010,S08000022,45-64 years,All,Cerebrovascular Disease,26,27.16795,26.89396,Highland
2010,S08000022,45-64 years,All,Stroke,16,16.71874,16.46047,Highland
2010,S08000022,45-64 years,All,Subarachnoid Haemorrhage,6,6.269527,6.20725,Highland
2010,S08000022,45-64 years,Male,Cerebrovascular Disease,15,31.90878,31.07667,Highland
2010,S08000022,45-64 years,Male,Stroke,11,23.39977,22.58347,Highland
2010,S08000022,45-64 years,Male,Subarachnoid Haemorrhage,1,2.127252,1.925462,Highland
2010,S08000022,45-64 years,Female,Cerebrovascular Disease,11,22.59098,22.71125,Highland
2010,S08000022,45-64 years,Female,Stroke,5,10.26863,10.33746,Highland
2010,S08000022,45-64 years,Female,Subarachnoid Haemorrhage,5,10.26863,10.48904,Highland
2010,S08000022,65-74 years,All,Cerebrovascular Disease,41,120.3829,123.8971,Highland
2010,S08000022,65-74 years,All,Stroke,27,79.27653,82.47199,Highland
2010,S08000022,65-74 years,All,Subarachnoid Haemorrhage,9,26.42551,26.18434,Highland
2010,S08000022,65-74 years,Male,Cerebrovascular Disease,21,128.5583,133.2038,Highland
2010,S08000022,65-74 years,Male,Stroke,16,97.94919,101.8102,Highland
2010,S08000022,65-74 years,Male,Subarachnoid Haemorrhage,3,18.36547,18.06422,Highland
2010,S08000022,65-74 years,Female,Cerebrovascular Disease,20,112.8477,114.5904,Highland
2010,S08000022,65-74 years,Female,Stroke,11,62.06624,63.13375,Highland
2010,S08000022,65-74 years,Female,Subarachnoid Haemorrhage,6,33.85431,34.30446,Highland
2010,S08000022,under75 years,All,Cerebrovascular Disease,70,23.97909,23.23062,Highland
2010,S08000022,under75 years,All,Stroke,45,15.41513,15.0742,Highland
2010,S08000022,under75 years,All,Subarachnoid Haemorrhage,16,5.480935,5.167148,Highland
2010,S08000022,under75 years,Male,Cerebrovascular Disease,39,26.85765,26.62555,Highland
2010,S08000022,under75 years,Male,Stroke,29,19.97108,19.85338,Highland
2010,S08000022,under75 years,Male,Subarachnoid Haemorrhage,5,3.443289,3.321589,Highland
2010,S08000022,under75 years,Female,Cerebrovascular Disease,31,21.12998,19.83569,Highland
2010,S08000022,under75 years,Female,Stroke,16,10.90579,10.29502,Highland
2010,S08000022,under75 years,Female,Subarachnoid Haemorrhage,11,7.497734,7.012707,Highland
2010,S08000022,75plus years,All,Cerebrovascular Disease,261,951.5476,964.659,Highland
2010,S08000022,75plus years,All,Stroke,151,550.5122,539.514,Highland
2010,S08000022,75plus years,All,Subarachnoid Haemorrhage,2,7.291553,5.946668,Highland
2010,S08000022,75plus years,Male,Cerebrovascular Disease,91,830.5951,915.3068,Highland
2010,S08000022,75plus years,Male,Stroke,46,419.86130000000003,455.7488,Highland
2010,S08000022,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Highland
2010,S08000022,75plus years,Female,Cerebrovascular Disease,170,1031.992,1014.011,Highland
2010,S08000022,75plus years,Female,Stroke,105,637.4067,623.2793,Highland
2010,S08000022,75plus years,Female,Subarachnoid Haemorrhage,2,12.14108,11.89334,Highland
2010,S08000024,All,All,Cerebrovascular Disease,625,75.70986,101.7513,Lothian
2010,S08000024,All,All,Stroke,353,42.76093,57.12494,Lothian
2010,S08000024,All,All,Subarachnoid Haemorrhage,26,3.14953,3.571931,Lothian
2010,S08000024,All,Male,Cerebrovascular Disease,246,61.3321,108.8816,Lothian
2010,S08000024,All,Male,Stroke,140,34.90445,60.67032,Lothian
2010,S08000024,All,Male,Subarachnoid Haemorrhage,13,3.241127,3.750384,Lothian
2010,S08000024,All,Female,Cerebrovascular Disease,379,89.29728,94.62106,Lothian
2010,S08000024,All,Female,Stroke,213,50.18555,53.57956,Lothian
2010,S08000024,All,Female,Subarachnoid Haemorrhage,13,3.062968,3.393478,Lothian
2010,S08000024,0-44 years,All,Cerebrovascular Disease,7,1.42203,1.441816,Lothian
2010,S08000024,0-44 years,All,Stroke,2,0.406294,0.377131,Lothian
2010,S08000024,0-44 years,All,Subarachnoid Haemorrhage,5,1.015736,1.064685,Lothian
2010,S08000024,0-44 years,Male,Cerebrovascular Disease,5,2.036801,2.070421,Lothian
2010,S08000024,0-44 years,Male,Stroke,1,0.40736,0.35592,Lothian
2010,S08000024,0-44 years,Male,Subarachnoid Haemorrhage,4,1.629441,1.714501,Lothian
2010,S08000024,0-44 years,Female,Cerebrovascular Disease,2,0.810468,0.813211,Lothian
2010,S08000024,0-44 years,Female,Stroke,1,0.405234,0.398341,Lothian
2010,S08000024,0-44 years,Female,Subarachnoid Haemorrhage,1,0.405234,0.41487,Lothian
2010,S08000024,45-64 years,All,Cerebrovascular Disease,34,16.16899,16.45411,Lothian
2010,S08000024,45-64 years,All,Stroke,23,10.93785,11.31735,Lothian
2010,S08000024,45-64 years,All,Subarachnoid Haemorrhage,8,3.804469,3.758546,Lothian
2010,S08000024,45-64 years,Male,Cerebrovascular Disease,13,12.58556,12.42901,Lothian
2010,S08000024,45-64 years,Male,Stroke,9,8.713078,8.860521,Lothian
2010,S08000024,45-64 years,Male,Subarachnoid Haemorrhage,3,2.904359,2.705674,Lothian
2010,S08000024,45-64 years,Female,Cerebrovascular Disease,21,19.62874,20.47921,Lothian
2010,S08000024,45-64 years,Female,Stroke,14,13.08582,13.77418,Lothian
2010,S08000024,45-64 years,Female,Subarachnoid Haemorrhage,5,4.673509,4.811419,Lothian
2010,S08000024,65-74 years,All,Cerebrovascular Disease,68,104.2849,105.0909,Lothian
2010,S08000024,65-74 years,All,Stroke,44,67.47845,68.04209,Lothian
2010,S08000024,65-74 years,All,Subarachnoid Haemorrhage,7,10.73521,11.0909,Lothian
2010,S08000024,65-74 years,Male,Cerebrovascular Disease,34,112.5455,112.7889,Lothian
